Date,SCHD,SPY,QQQ,QLD,UPRO,TQQQ,TLT,IEF,SHY,IAU,SGOV
1980-04-22,135.9506267816458,146.910153423864,231.66813643297854,532.2076270149794,320.94176653356567,1223.7833186745142,90.73363655077796,95.86848384184255,99.27859344589514,223.99122600656875,146.70632465108972
1980-04-23,136.26337562349016,147.33355146613357,233.82540445698353,542.1152031539856,323.7540498463266,1258.0695007528323,90.5325320229787,95.77622939255782,99.26219312810746,225.90803824554052,146.7792627675889
1980-04-24,136.96116532619968,148.2791000669493,236.98262351328006,556.7790822366064,330.09406937098925,1309.389930329724,90.23442204528929,95.63926107812372,99.23781975385032,234.69543818190908,146.85080743692765
1980-04-25,137.7515732591883,149.35162178024677,235.60891954014895,550.3749102237473,337.3855539101962,1286.8928205320055,90.11144408968664,95.58268353277217,99.22774339653758,238.12094618131945,146.9217909765876
1980-04-28,138.25016402025688,150.02897049425346,236.71497749839347,555.5284324873058,342.04563079499786,1304.9863643625647,90.86030439117093,95.92653189057387,99.28890610124932,228.58762564627085,146.99221253692951
1980-04-29,138.47853154613068,150.3394199101483,238.16035244666347,562.2989687124735,344.19582313209645,1328.8843873942108,90.75890958368163,95.88006937186054,99.28065211212666,231.26266792221247,147.05783558302466
1980-04-30,138.92460120108464,150.94619259809653,239.302620669067,567.6785331120302,348.42448589501146,1347.975209603067,90.75890958368163,95.88006937186054,99.28065211212666,222.8399977289806,147.1219361356355
1980-05-01,138.06324547775247,149.77496433947942,238.74928220757744,565.0693781535203,340.2930781307359,1338.7046196939684,91.24490962089827,96.1025046608895,99.32013737673618,227.82249604338273,147.18397477055254
1980-05-02,138.1878677984156,149.94430567157838,239.76672376145228,569.8715277336238,341.4608030648941,1355.783575049181,92.00875321286537,96.45075370150916,99.38180449339693,226.2911173371629,147.24586035981514
1980-05-05,139.01791351872953,151.0731842921728,241.1771339931202,576.5618583022832,349.313887514525,1379.6975710372783,92.00875321286537,96.45075370150916,99.38180449339693,228.97005121583885,147.30472418390247
1980-05-06,138.883121182426,150.8897480365617,243.30235698506354,586.716294251023,348.02965725790386,1416.25828153376,92.6345128314558,96.73483023800472,99.43197164490863,223.99122600656872,147.3624756365347
1980-05-07,139.84667820478526,152.20201954715097,245.71428150482708,598.3474462841447,357.2867870218214,1458.5246108555002,92.77298326082997,96.79754484156562,99.44303042652922,226.6741024584325,147.41929280595414
1980-05-08,138.7586617571915,150.72041353875215,245.14246457341002,595.5796708454723,346.84696484846415,1448.4293851299628,92.27859114121613,96.57338592389303,99.40347600817549,224.94992804490556,147.47302067770957
1980-05-09,137.2941118467959,148.73069250386112,244.7851212803649,593.8532572759314,333.1511881390635,1442.1442538965673,91.98195489931608,96.43856366542256,99.37964902829897,226.176203485901,147.52539152033592
1980-05-12,137.35651341753564,148.8153617407948,244.6064715422052,592.9910911445053,333.7264724515106,1439.0088806565539,91.8484632547013,96.37781091803221,99.36890324661915,223.99122600656875,147.5781402042819
1980-05-13,138.93497267942695,150.96030640873434,246.6435904676076,602.8592148580301,348.5232586224496,1475.0307934580314,92.03558502633348,96.46295696253382,99.38396207092376,227.82249604338278,147.6296499478075
1980-05-14,139.5049676162027,151.7363807301095,249.43237738881515,616.4999132350351,353.9833926106019,1525.3088711314012,92.19728356910608,96.53645577278503,99.3969521274463,229.54351609250816,147.67926035221416
1980-05-15,139.6499609049698,151.93392363164637,251.14919849304468,624.972844938279,355.3823155756741,1556.820055883954,91.71579813301697,96.3173847830992,99.35820966763569,225.71646339663275,147.7280483197876
1980-05-16,140.02262318659243,152.4418866052607,252.25827149265837,630.4769805733115,358.99651576688456,1577.404646884975,91.53143841487615,96.23333064555989,99.34332540844775,225.83141113269662,147.77967034242093
1980-05-19,140.35366090631658,152.89339893263434,252.25827149265837,630.4769805733115,362.22967071175344,1577.404646884975,91.11593273804098,96.0435392903002,99.30967760874262,224.37477805091177,147.83388941857834
1980-05-20,140.30195436425302,152.82285708777937,251.7036954905278,627.7217154681384,361.7232592161874,1567.0891571998334,91.66296149038894,96.2933050417018,99.3539467407342,224.75823508838815,147.88722840074624
1980-05-21,140.40537037648159,152.9639513333973,251.38173375522575,626.124887530371,362.73663298362465,1561.121069967631,92.00875321286537,96.45075370150916,99.38180449339693,222.64804263397852,147.93698538416166
1980-05-22,141.73768754529857,154.78402156222947,253.54646685100536,636.9002082016646,375.9798741321998,1601.539883384518,91.95519001186312,96.426386827307,99.37749567154314,225.90803824554047,147.98537816774635
1980-05-23,143.39594160083118,157.05538885607456,256.26687445674816,650.5711848233968,392.9564002521892,1653.3123346877253,92.55185438842453,96.69736812766857,99.42536292865887,223.99122600656872,148.03312611562717
1980-05-27,144.1975215830229,158.1557246966856,257.3768928052657,656.1908964126777,401.36200419712134,1674.7526803501014,92.55185438842453,96.69736812766857,99.42536292865887,229.35238423079812,148.07842619384485
1980-05-28,144.87487292283956,159.08673557731748,258.4512627027218,661.653029502829,408.56752667965674,1695.6796636005465,92.30576206607692,96.58572293547107,99.40565493739041,227.51633995732794,148.12361993794374
1980-05-29,143.03587210929751,156.56162297193072,257.35897048783573,656.0999697581376,389.22312527442006,1674.4050461347804,91.95519001186312,96.426386827307,99.37749567154314,234.5049205093441,148.16966910782963
1980-05-30,144.0331857087018,157.93001327768246,258.00357873010336,659.3742514507829,399.62803989776313,1686.9385152226093,91.95519001186312,96.426386827307,99.37749567154314,241.15985429470777,148.21705557051757
1980-06-02,143.53990031056435,157.25288811352883,257.5022139000791,656.8268726064243,394.45634973094707,1677.1848392011257,91.71579813301697,96.3173847830992,99.35820966763569,249.29971257335248,148.26367517885888
1980-06-03,143.28280365179623,156.90020821250016,257.05459968784544,654.5567394505397,391.7805334483784,1668.5085705897816,92.03558502633348,96.46295696253382,99.38396207092376,246.46466536656447,148.31121205277614
1980-06-04,145.4387092683264,159.86256022892147,259.3646572241077,666.3144736824305,414.6377978260203,1713.6071818084843,92.36020697537477,96.61043756757168,99.4100192745774,255.3323057805645,148.35701857817412
1980-06-05,145.6128678834749,160.10235176874502,261.15598741838477,675.5036723922401,416.52614802783506,1749.131112435025,92.68979465032608,96.75987427123675,99.43638849742256,257.0252358809809,148.40163502439975
1980-06-06,146.04291253278072,160.6947718505985,261.99806736280567,679.8450246952713,421.21612489911973,1765.998167018536,93.27893333472745,97.02624512620906,99.48330807651851,264.1555215787767,148.445963741261
1980-06-09,146.56467110100488,161.4141264050554,262.57149421929654,682.8092518660325,426.95840797016695,1777.5456828829267,93.76782540262775,97.24656865391091,99.5220361400096,270.6982809121624,148.4898839674851
1980-06-10,147.53528813219262,162.7540466379042,264.63262566468234,693.516874769909,437.7938094286309,1819.4663818611396,93.36441574431817,97.06481560538965,99.49009318109228,261.34430906607366,148.5312860483377
1980-06-11,148.92190331827516,164.67210603344887,266.5510078889231,703.5573837203658,453.6228189422311,1859.0693486285436,93.62289331318603,97.18132168367438,99.51057472978081,256.0849193782343,148.57131318646296
1980-06-12,148.41250819068986,163.9669502530735,266.7123861755019,704.4052859911377,447.7596212511601,1862.4267090341025,94.09009481325235,97.39144678260683,99.5474629558039,261.53185913280237,148.6093009708152
1980-06-13,148.70801366414776,164.37594426187053,269.00808155935687,716.5221834520383,451.15407965820947,1910.624252645,94.50721785167978,97.57855043995434,99.58025423439774,263.03155947009304,148.64669533159213
1980-06-16,148.9931820858401,164.7708258640864,269.36685392731596,718.4251067454701,454.44773299191957,1918.230662724309,94.50721785167978,97.57855043995434,99.58025423439774,257.4012228136269,148.6839784442023
1980-06-17,148.9320887630998,164.6862119638354,269.7077159932057,720.2353599916656,453.7406281906614,1925.4759695441494,94.47715979120478,97.56508332153197,99.57789576421109,260.59391351953514,148.72241744340525
1980-06-18,149.16625735909358,165.01058166691104,270.08448669443135,722.2389541931326,456.45534372944417,1933.5056793794288,94.238160825209,97.4579165560243,99.5591182396391,259.27996668811204,148.76309968470503
1980-06-19,147.53528813219262,162.7540466379042,269.2592228293159,717.8539693695452,437.7938094286309,1915.9466436822306,94.32748158459532,97.49798583204202,99.56614109110204,263.03155947009304,148.8051817049346
1980-06-20,146.9224578038031,161.90778497000915,268.86457280687466,715.7617182011653,430.929264625384,1907.5873140577926,94.50721785167978,97.57855043995434,99.58025423439774,261.7193897077061,148.84733602249688
1980-06-23,147.38214280848365,162.54248387396174,269.72567389663135,720.3307938281176,436.07087600544963,1925.8581831866486,94.06060104173271,97.3781993719216,99.54513927289406,261.90690080879796,148.88805243462218
1980-06-24,148.02506596795408,163.43102272222038,270.9277912076471,726.7335202479077,443.3376387452932,1951.5587020462349,93.9430209188212,97.32536374338585,99.53586895053931,267.1493774311512,148.93119705757186
1980-06-25,149.63429987619233,165.659298046454,272.8660160793622,737.1162690101025,461.9171910721585,1993.4750367881013,93.68075087329773,97.20737542803684,99.51515214569447,266.9624044087119,148.9753212925611
1980-06-26,149.09500014959525,164.91186275769806,273.3327023173584,739.6271748450454,455.62799632050843,2003.6562392507858,93.36441574431817,97.06481560538965,99.49009318109228,270.5116653231882,149.02018414756753
1980-06-27,148.90153965379577,164.6439049090995,273.6558062296966,741.3680550788084,453.3873515721461,2010.7252629349407,93.10896967941363,96.94949641379905,99.4698002198631,279.63420248048925,149.0659072394615
1980-06-30,147.10637513912746,162.16166429197963,271.1431114963177,727.8833373821456,432.9810038187855,1956.186048788913,92.99639482104071,96.89861848986287,99.46084076663512,278.33365410890303,149.11249134699776
1980-07-01,147.81083921232022,163.1348465589936,271.84297977509675,731.6269026463154,440.90646769247377,1971.2769434390839,92.6345128314558,96.73483023800472,99.43197164490863,286.494098252971,149.16017933570737
1980-07-02,148.57556784275033,164.19260738091145,273.6558062296966,741.3680550788084,449.6303449791993,2010.7252629349414,92.60692485853438,96.72232903820596,99.42976653552715,283.34524519215773,149.20885117283348
1980-07-03,150.38643842683524,166.70285015139933,276.6903059925458,757.8172583108907,470.7949537629825,2077.9259537617922,92.96834211780524,96.88593471527565,99.45860658427199,286.494098252971,149.25693332105007
1980-07-07,151.2288936016027,167.87327685113604,281.64909120499823,785.0839670453413,480.8872905688206,2190.9250984911114,92.44213314239272,96.64761145877418,99.41658204091691,289.453148281633,149.30424346794518
1980-07-08,150.77228931700463,167.23870962601356,281.55921990139046,784.5855285644898,475.3977525841282,2188.841662709061,92.85649286345435,96.83534153955483,99.44969244227995,287.41927518564495,149.35417423013885
1980-07-09,150.91438821159556,167.43614008314216,282.4758982751963,789.6769403130962,477.10116638071287,2210.1543676757374,92.6345128314558,96.73483023800472,99.43197164490863,282.974459303616,149.4030306010607
1980-07-10,149.86817425859837,165.9836447394206,282.0265255332825,787.1789886624865,464.6643655240426,2199.689335543684,92.41478980997621,96.6352065317629,99.41439227838254,285.01291327367835,149.45135723073636
1980-07-11,150.77228931700463,167.23870962601356,283.7882594545792,796.9945694208698,475.3977525841282,2240.906046939633,92.17024919267948,96.52417259126423,99.3947817888583,284.4571814529717,149.49963883687607
1980-07-14,152.97082756854394,170.29856950165117,286.84538547403207,814.171091618092,502.25948367078234,2313.6414094241045,92.00875321286537,96.45075370150916,99.38180449339691,275.1714993969106,149.54921021798634
1980-07-15,152.2524043407244,169.2974603028601,287.79877173647736,819.5649803447996,493.3619875898848,2336.641167805923,92.41478980997621,96.6352065317629,99.41439227838254,265.84016705241913,149.5988587312993
1980-07-16,152.5864235046388,169.76276171416959,287.88872644155805,820.0748238577997,497.484163577309,2338.8190711613397,92.77298326082997,96.79754484156562,99.44303042652922,268.83128326519125,149.64773442744348
1980-07-17,154.41513684698756,172.31477665909082,290.7137208613507,836.1665305225149,520.5039009537611,2407.903656226813,92.44213314239272,96.64761145877418,99.41658204091691,265.7279055894441,149.69486477106346
1980-07-18,155.0200907749965,173.1606901851397,293.0898005201739,849.8215732597876,528.2888600879697,2467.049329985564,92.41478980997621,96.6352065317629,99.41439227838254,263.4062907115677,149.74322504450583
1980-07-21,155.49354452544287,173.8233073244171,293.97201550765595,854.919568696594,534.441150784911,2489.252908752649,92.6345128314558,96.73483023800472,99.43197164490863,263.2189347562448,149.79160094116995
1980-07-22,155.17123505103433,173.37216710708893,292.7297158971408,847.7451360756799,530.2472032039441,2458.0246824791607,92.46951118838432,96.66003005343772,99.41877398291085,272.3769841846243,149.83938453021634
