Date,IAU,IEF,QLD,QQQ,SCHD,SGOV,SHY,SPY,TLT,TQQQ,UPRO
1994-12-02,,,,,,,,26.556285858154297,,,
1994-12-05,,,,,,,,26.583616256713867,,,
1994-12-06,,,,,,,,26.601823806762695,,,
1994-12-07,,,,,,,,26.41057777404785,,,
1994-12-08,,,,,,,,26.15557289123535,,,
1994-12-09,,,,,,,,26.255754470825195,,,
1994-12-12,,,,,,,,26.428781509399414,,,
1994-12-13,,,,,,,,26.528955459594727,,,
1994-12-14,,,,,,,,26.66556739807129,,,
1994-12-15,,,,,,,,26.74754524230957,,,
1994-12-16,,,,,,,,26.87818145751953,,,
1994-12-19,,,,,,,,26.914892196655273,,,
1994-12-20,,,,,,,,26.8322811126709,,,
1994-12-21,,,,,,,,27.116844177246094,,,
1994-12-22,,,,,,,,27.034229278564453,,,
1994-12-23,,,,,,,,27.061784744262695,,,
1994-12-27,,,,,,,,27.208663940429688,,,
1994-12-28,,,,,,,,27.07094955444336,,,
1994-12-29,,,,,,,,27.089305877685547,,,
1994-12-30,,,,,,,,26.768024444580078,,,
1995-01-03,,,,,,,,26.89654541015625,,,
1995-01-04,,,,,,,,27.025047302246094,,,
1995-01-05,,,,,,,,27.025047302246094,,,
1995-01-06,,,,,,,,27.052595138549805,,,
1995-01-09,,,,,,,,27.08013916015625,,,
1995-01-10,,,,,,,,27.107667922973633,,,
1995-01-11,,,,,,,,27.126035690307617,,,
1995-01-12,,,,,,,,27.13521385192871,,,
1995-01-13,,,,,,,,27.456510543823242,,,
1995-01-16,,,,,,,,27.621740341186523,,,
1995-01-17,,,,,,,,27.630929946899414,,,
1995-01-18,,,,,,,,27.603389739990234,,,
1995-01-19,,,,,,,,27.447324752807617,,,
1995-01-20,,,,,,,,27.346349716186523,,,
1995-01-23,,,,,,,,27.4289608001709,,,
1995-01-24,,,,,,,,27.465696334838867,,,
1995-01-25,,,,,,,,27.539108276367188,,,
1995-01-26,,,,,,,,27.566661834716797,,,
1995-01-27,,,,,,,,27.676828384399414,,,
1995-01-30,,,,,,,,27.55746078491211,,,
1995-01-31,,,,,,,,27.667625427246094,,,
1995-02-01,,,,,,,,27.658449172973633,,,
1995-02-02,,,,,,,,27.823688507080078,,,
1995-02-03,,,,,,,,28.218433380126953,,,
1995-02-06,,,,,,,,28.337766647338867,,,
1995-02-07,,,,,,,,28.374481201171875,,,
1995-02-08,,,,,,,,28.374481201171875,,,
1995-02-09,,,,,,,,28.374481201171875,,,
1995-02-10,,,,,,,,28.411176681518555,,,
1995-02-13,,,,,,,,28.42035484313965,,,
1995-02-14,,,,,,,,28.45709800720215,,,
1995-02-15,,,,,,,,28.613126754760742,,,
1995-02-16,,,,,,,,28.576414108276367,,,
1995-02-17,,,,,,,,28.46626853942871,,,
1995-02-21,,,,,,,,28.45709800720215,,,
1995-02-22,,,,,,,,28.668235778808594,,,
1995-02-23,,,,,,,,28.714115142822266,,,
1995-02-24,,,,,,,,28.787553787231445,,,
1995-02-27,,,,,,,,28.558063507080078,,,
1995-02-28,,,,,,,,28.7967472076416,,,
1995-03-01,,,,,,,,28.613126754760742,,,
1995-03-02,,,,,,,,28.649869918823242,,,
1995-03-03,,,,,,,,28.659046173095703,,,
1995-03-06,,,,,,,,28.677392959594727,,,
1995-03-07,,,,,,,,28.45709800720215,,,
1995-03-08,,,,,,,,28.530540466308594,,,
1995-03-09,,,,,,,,28.52134132385254,,,
1995-03-10,,,,,,,,28.943605422973633,,,
1995-03-13,,,,,,,,28.916080474853516,,,
1995-03-14,,,,,,,,29.127208709716797,,,
1995-03-15,,,,,,,,29.072118759155273,,,
1995-03-16,,,,,,,,29.246549606323242,,,
1995-03-17,,,,,,,,29.275651931762695,,,
1995-03-20,,,,,,,,29.275651931762695,,,
1995-03-21,,,,,,,,29.201797485351562,,,
1995-03-22,,,,,,,,29.22948455810547,,,
1995-03-23,,,,,,,,29.247949600219727,,,
1995-03-24,,,,,,,,29.663267135620117,,,
1995-03-27,,,,,,,,29.783254623413086,,,
1995-03-28,,,,,,,,29.783254623413086,,,
1995-03-29,,,,,,,,29.774019241333008,,,
1995-03-30,,,,,,,,29.718656539916992,,,
1995-03-31,,,,,,,,29.59868049621582,,,
1995-04-03,,,,,,,,29.672500610351562,,,
1995-04-04,,,,,,,,29.866321563720703,,,
